,0,1,n,p_0,p_1,boundary,isArtifact,max_p,diff
toy,5,1,6,0.8333333333333334,0.16666666666666666,1.4860623439945513,False,0.8333333333333334,0.6527290106612179
bravo,1,5,6,0.16666666666666666,0.8333333333333334,1.4860623439945513,False,0.8333333333333334,0.6527290106612179
fahrenheit,5,1,6,0.8333333333333334,0.16666666666666666,1.4860623439945513,False,0.8333333333333334,0.6527290106612179
wrapping,5,1,6,0.8333333333333334,0.16666666666666666,1.4860623439945513,False,0.8333333333333334,0.6527290106612179
subjective,1,5,6,0.16666666666666666,0.8333333333333334,1.4860623439945513,False,0.8333333333333334,0.6527290106612179
proprietyobsessed,5,1,6,0.8333333333333334,0.16666666666666666,1.4860623439945513,False,0.8333333333333334,0.6527290106612179
comprehensible,1,5,6,0.16666666666666666,0.8333333333333334,1.4860623439945513,False,0.8333333333333334,0.6527290106612179
fledgling,1,5,6,0.16666666666666666,0.8333333333333334,1.4860623439945513,False,0.8333333333333334,0.6527290106612179
democracies,1,5,6,0.16666666666666666,0.8333333333333334,1.4860623439945513,False,0.8333333333333334,0.6527290106612179
leatherbound,5,1,6,0.8333333333333334,0.16666666666666666,1.4860623439945513,False,0.8333333333333334,0.6527290106612179
purists,1,5,6,0.16666666666666666,0.8333333333333334,1.4860623439945513,False,0.8333333333333334,0.6527290106612179
criminals,5,1,6,0.8333333333333334,0.16666666666666666,1.4860623439945513,False,0.8333333333333334,0.6527290106612179
operandi,5,1,6,0.8333333333333334,0.16666666666666666,1.4860623439945513,False,0.8333333333333334,0.6527290106612179
outweighs,5,1,6,0.8333333333333334,0.16666666666666666,1.4860623439945513,False,0.8333333333333334,0.6527290106612179
cruelly,1,5,6,0.16666666666666666,0.8333333333333334,1.4860623439945513,False,0.8333333333333334,0.6527290106612179
mulan,1,5,6,0.16666666666666666,0.8333333333333334,1.4860623439945513,False,0.8333333333333334,0.6527290106612179
tarzan,1,5,6,0.16666666666666666,0.8333333333333334,1.4860623439945513,False,0.8333333333333334,0.6527290106612179
creatively,5,1,6,0.8333333333333334,0.16666666666666666,1.4860623439945513,False,0.8333333333333334,0.6527290106612179
flashing,5,1,6,0.8333333333333334,0.16666666666666666,1.4860623439945513,False,0.8333333333333334,0.6527290106612179
inconsistencies,5,1,6,0.8333333333333334,0.16666666666666666,1.4860623439945513,False,0.8333333333333334,0.6527290106612179
stains,5,1,6,0.8333333333333334,0.16666666666666666,1.4860623439945513,False,0.8333333333333334,0.6527290106612179
encomia,5,1,6,0.8333333333333334,0.16666666666666666,1.4860623439945513,False,0.8333333333333334,0.6527290106612179
seasonal,5,1,6,0.8333333333333334,0.16666666666666666,1.4860623439945513,False,0.8333333333333334,0.6527290106612179
softporn,1,5,6,0.16666666666666666,0.8333333333333334,1.4860623439945513,False,0.8333333333333334,0.6527290106612179
shaggy,7,7,14,0.5,0.5,1.145529333042945,False,0.5,0.645529333042945
reaction,7,7,14,0.5,0.5,1.145529333042945,False,0.5,0.645529333042945
river,7,7,14,0.5,0.5,1.145529333042945,False,0.5,0.645529333042945
outing,7,7,14,0.5,0.5,1.145529333042945,False,0.5,0.645529333042945
wendigo,7,7,14,0.5,0.5,1.145529333042945,False,0.5,0.645529333042945
crew,7,7,14,0.5,0.5,1.145529333042945,False,0.5,0.645529333042945
donovan,7,7,14,0.5,0.5,1.145529333042945,False,0.5,0.645529333042945
strokes,7,7,14,0.5,0.5,1.145529333042945,False,0.5,0.645529333042945
terminally,7,7,14,0.5,0.5,1.145529333042945,False,0.5,0.645529333042945
sucker,7,7,14,0.5,0.5,1.145529333042945,False,0.5,0.645529333042945
lulls,7,7,14,0.5,0.5,1.145529333042945,False,0.5,0.645529333042945
digitaleffectsheavy,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
descends,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
demographically,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
passages,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
detailing,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
tremors,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
1989,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
racism,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
surgeon,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
mends,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
grotesquely,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
dispassionate,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
pasty,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
drives,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
farrelly,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
spinning,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
brit,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
musicals,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
abandoned,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
stitched,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
centering,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
disguising,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
cake,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
withstand,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
immaturity,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
bursts,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
hospital,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
cherry,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
orchard,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
bothered,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
incapable,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
entranced,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
freud,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
humble,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
dante,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
dramatized,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
50,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
sanguine,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
downfall,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
rules,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
sympathies,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
selfhating,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
closeups,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
yours,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
tout,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
strip,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
nazi,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
infuriating,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
expose,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
framing,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
flowers,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
bale,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
generating,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
stylistically,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
six,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
dramaturgy,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
kingsley,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
thankfully,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
irreverent,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
prince,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
clancy,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
iran,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
yellow,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
loquacious,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
prepare,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
bridget,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
mary,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
illusion,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
monsterscience,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
eileen,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
reductions,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
runyon,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
crooks,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
column,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
chafing,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
fence,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
chen,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
entertains,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
faced,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
radioactive,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
jimmy,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
unequivocally,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
sustained,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
maddening,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
rewritten,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
predisposed,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
ye,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
structures,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
mannered,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
coal,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False,0.6666666666666666,0.6384498657864638
hawaiian,7,6,13,0.5384615384615384,0.46153846153846156,1.169897447803891,False,0.5384615384615384,0.6314359093423526
malkovich,6,7,13,0.46153846153846156,0.5384615384615384,1.169897447803891,False,0.5384615384615384,0.6314359093423526
xxx,6,7,13,0.46153846153846156,0.5384615384615384,1.169897447803891,False,0.5384615384615384,0.6314359093423526
depths,7,6,13,0.5384615384615384,0.46153846153846156,1.169897447803891,False,0.5384615384615384,0.6314359093423526
aged,7,6,13,0.5384615384615384,0.46153846153846156,1.169897447803891,False,0.5384615384615384,0.6314359093423526
tastelessness,7,6,13,0.5384615384615384,0.46153846153846156,1.169897447803891,False,0.5384615384615384,0.6314359093423526
witnesses,7,6,13,0.5384615384615384,0.46153846153846156,1.169897447803891,False,0.5384615384615384,0.6314359093423526
examine,6,7,13,0.46153846153846156,0.5384615384615384,1.169897447803891,False,0.5384615384615384,0.6314359093423526
raunch,7,6,13,0.5384615384615384,0.46153846153846156,1.169897447803891,False,0.5384615384615384,0.6314359093423526
indecent,7,6,13,0.5384615384615384,0.46153846153846156,1.169897447803891,False,0.5384615384615384,0.6314359093423526
bumbling,7,6,13,0.5384615384615384,0.46153846153846156,1.169897447803891,False,0.5384615384615384,0.6314359093423526
corniest,7,6,13,0.5384615384615384,0.46153846153846156,1.169897447803891,False,0.5384615384615384,0.6314359093423526
indians,7,6,13,0.5384615384615384,0.46153846153846156,1.169897447803891,False,0.5384615384615384,0.6314359093423526
spider,7,6,13,0.5384615384615384,0.46153846153846156,1.169897447803891,False,0.5384615384615384,0.6314359093423526
accepting,6,7,13,0.46153846153846156,0.5384615384615384,1.169897447803891,False,0.5384615384615384,0.6314359093423526
solemn,7,6,13,0.5384615384615384,0.46153846153846156,1.169897447803891,False,0.5384615384615384,0.6314359093423526
underlying,6,7,13,0.46153846153846156,0.5384615384615384,1.169897447803891,False,0.5384615384615384,0.6314359093423526
receiving,7,6,13,0.5384615384615384,0.46153846153846156,1.169897447803891,False,0.5384615384615384,0.6314359093423526
sub,7,6,13,0.5384615384615384,0.46153846153846156,1.169897447803891,False,0.5384615384615384,0.6314359093423526
sits,6,7,13,0.46153846153846156,0.5384615384615384,1.169897447803891,False,0.5384615384615384,0.6314359093423526
reminding,6,7,13,0.46153846153846156,0.5384615384615384,1.169897447803891,False,0.5384615384615384,0.6314359093423526
combat,6,7,13,0.46153846153846156,0.5384615384615384,1.169897447803891,False,0.5384615384615384,0.6314359093423526
scale,6,7,13,0.46153846153846156,0.5384615384615384,1.169897447803891,False,0.5384615384615384,0.6314359093423526
vibe,6,7,13,0.46153846153846156,0.5384615384615384,1.169897447803891,False,0.5384615384615384,0.6314359093423526
screenings,7,6,13,0.5384615384615384,0.46153846153846156,1.169897447803891,False,0.5384615384615384,0.6314359093423526
dedication,7,6,13,0.5384615384615384,0.46153846153846156,1.169897447803891,False,0.5384615384615384,0.6314359093423526
literal,7,6,13,0.5384615384615384,0.46153846153846156,1.169897447803891,False,0.5384615384615384,0.6314359093423526
media,6,7,13,0.46153846153846156,0.5384615384615384,1.169897447803891,False,0.5384615384615384,0.6314359093423526
nutty,6,7,13,0.46153846153846156,0.5384615384615384,1.169897447803891,False,0.5384615384615384,0.6314359093423526
deepest,6,7,13,0.46153846153846156,0.5384615384615384,1.169897447803891,False,0.5384615384615384,0.6314359093423526
carwreck,6,7,13,0.46153846153846156,0.5384615384615384,1.169897447803891,False,0.5384615384615384,0.6314359093423526
expressions,7,6,13,0.5384615384615384,0.46153846153846156,1.169897447803891,False,0.5384615384615384,0.6314359093423526
healthy,6,7,13,0.46153846153846156,0.5384615384615384,1.169897447803891,False,0.5384615384615384,0.6314359093423526
lose,6,7,13,0.46153846153846156,0.5384615384615384,1.169897447803891,False,0.5384615384615384,0.6314359093423526
unable,6,7,13,0.46153846153846156,0.5384615384615384,1.169897447803891,False,0.5384615384615384,0.6314359093423526
sillier,7,6,13,0.5384615384615384,0.46153846153846156,1.169897447803891,False,0.5384615384615384,0.6314359093423526
aesthetic,6,7,13,0.46153846153846156,0.5384615384615384,1.169897447803891,False,0.5384615384615384,0.6314359093423526
voiceover,7,6,13,0.5384615384615384,0.46153846153846156,1.169897447803891,False,0.5384615384615384,0.6314359093423526
workinprogress,7,6,13,0.5384615384615384,0.46153846153846156,1.169897447803891,False,0.5384615384615384,0.6314359093423526
climate,5,7,12,0.4166666666666667,0.5833333333333334,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
underscore,7,5,12,0.5833333333333334,0.4166666666666667,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
church,5,7,12,0.4166666666666667,0.5833333333333334,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
foibles,5,7,12,0.4166666666666667,0.5833333333333334,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
ebullient,5,7,12,0.4166666666666667,0.5833333333333334,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
matthew,5,7,12,0.4166666666666667,0.5833333333333334,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
bones,5,7,12,0.4166666666666667,0.5833333333333334,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
60s,7,5,12,0.5833333333333334,0.4166666666666667,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
pseudoeducational,7,5,12,0.5833333333333334,0.4166666666666667,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
monsoon,7,5,12,0.5833333333333334,0.4166666666666667,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
relegated,7,5,12,0.5833333333333334,0.4166666666666667,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
geriatric,7,5,12,0.5833333333333334,0.4166666666666667,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
tunney,5,7,12,0.4166666666666667,0.5833333333333334,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
screwedup,5,7,12,0.4166666666666667,0.5833333333333334,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
destiny,7,5,12,0.5833333333333334,0.4166666666666667,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
cartoons,7,5,12,0.5833333333333334,0.4166666666666667,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
employs,7,5,12,0.5833333333333334,0.4166666666666667,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
conditioning,7,5,12,0.5833333333333334,0.4166666666666667,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
dreamed,7,5,12,0.5833333333333334,0.4166666666666667,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
sensation,5,7,12,0.4166666666666667,0.5833333333333334,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
provoke,5,7,12,0.4166666666666667,0.5833333333333334,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
direct,5,7,12,0.4166666666666667,0.5833333333333334,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
stoops,7,5,12,0.5833333333333334,0.4166666666666667,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
youngsters,5,7,12,0.4166666666666667,0.5833333333333334,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
issue,5,7,12,0.4166666666666667,0.5833333333333334,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
prepschool,7,5,12,0.5833333333333334,0.4166666666666667,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
guarantee,5,7,12,0.4166666666666667,0.5833333333333334,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
beaten,7,5,12,0.5833333333333334,0.4166666666666667,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
surf,5,7,12,0.4166666666666667,0.5833333333333334,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
cheering,7,5,12,0.5833333333333334,0.4166666666666667,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
intent,7,5,12,0.5833333333333334,0.4166666666666667,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
creeping,7,5,12,0.5833333333333334,0.4166666666666667,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
pushiness,5,7,12,0.4166666666666667,0.5833333333333334,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
hook,7,5,12,0.5833333333333334,0.4166666666666667,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
theory,5,7,12,0.4166666666666667,0.5833333333333334,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
winking,7,5,12,0.5833333333333334,0.4166666666666667,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
edward,7,5,12,0.5833333333333334,0.4166666666666667,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
heritage,5,7,12,0.4166666666666667,0.5833333333333334,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
staggeringly,5,7,12,0.4166666666666667,0.5833333333333334,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
jagger,5,7,12,0.4166666666666667,0.5833333333333334,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
motivations,5,7,12,0.4166666666666667,0.5833333333333334,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
flight,5,7,12,0.4166666666666667,0.5833333333333334,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
selfdestructive,7,5,12,0.5833333333333334,0.4166666666666667,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
celebrity,5,7,12,0.4166666666666667,0.5833333333333334,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
furiously,5,7,12,0.4166666666666667,0.5833333333333334,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
valiantly,7,5,12,0.5833333333333334,0.4166666666666667,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
nerves,5,7,12,0.4166666666666667,0.5833333333333334,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
include,5,7,12,0.4166666666666667,0.5833333333333334,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
damon,7,5,12,0.5833333333333334,0.4166666666666667,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
comments,7,5,12,0.5833333333333334,0.4166666666666667,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
realtime,5,7,12,0.4166666666666667,0.5833333333333334,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
waydowntown,5,7,12,0.4166666666666667,0.5833333333333334,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
inexperienced,5,7,12,0.4166666666666667,0.5833333333333334,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
anyway,7,5,12,0.5833333333333334,0.4166666666666667,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
stitch,5,7,12,0.4166666666666667,0.5833333333333334,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
alice,5,7,12,0.4166666666666667,0.5833333333333334,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
proving,5,7,12,0.4166666666666667,0.5833333333333334,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
authentically,7,5,12,0.5833333333333334,0.4166666666666667,1.1972513701112493,False,0.5833333333333334,0.6139180367779159
parental,6,2,8,0.75,0.25,1.3539550396145112,False,0.75,0.6039550396145112
haul,6,2,8,0.75,0.25,1.3539550396145112,False,0.75,0.6039550396145112
seal,2,6,8,0.25,0.75,1.3539550396145112,False,0.75,0.6039550396145112
vainly,6,2,8,0.75,0.25,1.3539550396145112,False,0.75,0.6039550396145112
plans,2,6,8,0.25,0.75,1.3539550396145112,False,0.75,0.6039550396145112
lika,6,2,8,0.75,0.25,1.3539550396145112,False,0.75,0.6039550396145112
ambitions,6,2,8,0.75,0.25,1.3539550396145112,False,0.75,0.6039550396145112
carnage,2,6,8,0.25,0.75,1.3539550396145112,False,0.75,0.6039550396145112
squirming,2,6,8,0.25,0.75,1.3539550396145112,False,0.75,0.6039550396145112
jeunet,6,2,8,0.75,0.25,1.3539550396145112,False,0.75,0.6039550396145112
tundra,2,6,8,0.25,0.75,1.3539550396145112,False,0.75,0.6039550396145112
mug,6,2,8,0.75,0.25,1.3539550396145112,False,0.75,0.6039550396145112
dime,6,2,8,0.75,0.25,1.3539550396145112,False,0.75,0.6039550396145112
discourse,6,2,8,0.75,0.25,1.3539550396145112,False,0.75,0.6039550396145112
island,2,6,8,0.25,0.75,1.3539550396145112,False,0.75,0.6039550396145112
nagging,6,2,8,0.75,0.25,1.3539550396145112,False,0.75,0.6039550396145112
bigelow,2,6,8,0.25,0.75,1.3539550396145112,False,0.75,0.6039550396145112
dreadfulness,6,2,8,0.75,0.25,1.3539550396145112,False,0.75,0.6039550396145112
pizazz,6,2,8,0.75,0.25,1.3539550396145112,False,0.75,0.6039550396145112
unacceptable,6,2,8,0.75,0.25,1.3539550396145112,False,0.75,0.6039550396145112
surrealism,6,2,8,0.75,0.25,1.3539550396145112,False,0.75,0.6039550396145112
guest,6,2,8,0.75,0.25,1.3539550396145112,False,0.75,0.6039550396145112
triumphantly,2,6,8,0.25,0.75,1.3539550396145112,False,0.75,0.6039550396145112
fundamentals,2,6,8,0.25,0.75,1.3539550396145112,False,0.75,0.6039550396145112
pablum,2,6,8,0.25,0.75,1.3539550396145112,False,0.75,0.6039550396145112
tadpole,6,2,8,0.75,0.25,1.3539550396145112,False,0.75,0.6039550396145112
amid,6,2,8,0.75,0.25,1.3539550396145112,False,0.75,0.6039550396145112
cheery,2,6,8,0.25,0.75,1.3539550396145112,False,0.75,0.6039550396145112
bruised,2,6,8,0.25,0.75,1.3539550396145112,False,0.75,0.6039550396145112
swimfan,6,2,8,0.75,0.25,1.3539550396145112,False,0.75,0.6039550396145112
lethargic,2,6,8,0.25,0.75,1.3539550396145112,False,0.75,0.6039550396145112
alterations,6,2,8,0.75,0.25,1.3539550396145112,False,0.75,0.6039550396145112
canadian,6,2,8,0.75,0.25,1.3539550396145112,False,0.75,0.6039550396145112
sparks,2,6,8,0.25,0.75,1.3539550396145112,False,0.75,0.6039550396145112
equation,2,6,8,0.25,0.75,1.3539550396145112,False,0.75,0.6039550396145112
regarding,2,6,8,0.25,0.75,1.3539550396145112,False,0.75,0.6039550396145112
